Inv. Nr.,Stadtmuseum ID,Link,Inv.-Nr.,Bild,Titel,Maße,Höhe,Breite,Tiefe,Unit,Material,Material Wikidata ID,Datierung in mya,Erdzeitalter,Erdzeitalter Wikidata ID,Herkunft,Herkunft Koordinate,Herkunft Wikidata ID,Herkunft Geoname ID,Fundort,Fundort Koordinate,Fundort Wikidata ID,Fundort Geoname ID,Kommentar,
SM 2013-6602,472618,https://sammlung-online.stadtmuseum.de/index.html?objektid=472618,SM-2013-6602,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6602.jpg,Kelloway-Kalksandstein,"H: 6,00 cm, B: 14,40 cm, T: 12,10 cm",6,"14,4","12,1",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück ist unverwittert, enthält Eisen-Ooide sowie die Muschel Astarte pulla.","9,23"
SM 2013-6603 1-2,472619,https://sammlung-online.stadtmuseum.de/index.html?objektid=472619,SM-2013-6603-1-2,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6603-1-2.jpg,Kelloway-Kalksandstein,"H: 3,10 cm, B: 20,50 cm, T: 11,50 cm","3,1","20,5","11,5",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Dahmsdorf bei Storkow,,,2939374,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Die vorliegenden Stücke sind unverwittert und enthalten vor allem die Muschel Astarte pulla.","9,23"
SM 2013-6604,472621,https://sammlung-online.stadtmuseum.de/index.html?objektid=472621,SM-2013-6604,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6604.jpg,Kelloway-Kalksandstein,"H: 4,50 cm, B: 9,40 cm, T: 7,00 cm","4,5","9,4",7,cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück ist unverwittert, enthält Eisen-Ooide sowie die Muschel Astarte pulla.","9,23"
SM 2013-6605,472623,https://sammlung-online.stadtmuseum.de/index.html?objektid=472623,SM-2013-6605,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6605.jpg,Kelloway-Kalksandstein,"H: 3,70 cm, B: 8,00 cm, T: 7,60 cm","3,7",8,"7,6",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Wriezen,,Q588598,2805999,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück ist unverwittert, enthält Eisen-Ooide sowie die Muschel Astarte pulla.","9,23"
SM 2013-6606,472624,https://sammlung-online.stadtmuseum.de/index.html?objektid=472624,SM-2013-6606,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6606.jpg,Kelloway-Kalksandstein,"H: 3,00 cm, B: 8,20 cm, T: 7,10 cm",3,"8,2","7,1",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Kiesgrube Metzelthin,"53.185236, 13.516131",,,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück besteht vorwiegend aus Brauneisen-Ooiden und Fossilbruchstücken,","9,23"
SM 2013-6607,472625,https://sammlung-online.stadtmuseum.de/index.html?objektid=472625,SM-2013-6607,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6607.jpg,Kelloway-Kalksandstein,"H: 2,30 cm, B: 6,40 cm, T: 6,10 cm","2,3","6,4","6,1",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück enthält sehr viele Brauneisen-Ooide und Fossilbruchstücke.","9,23"
SM 2013-6608,472626,https://sammlung-online.stadtmuseum.de/index.html?objektid=472626,SM-2013-6608,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6608.jpg,Kelloway-Kalksandstein,"H: 2,00 cm, B: 5,90 cm, T: 4,10 cm",2,"5,9","4,1",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück zeigt eine untypische Ausprägung mit hohem Tonanteil und einer starken Anreicherung von unverwitterten Eisen-Ooiden, wodurch es nicht eindeutig als Kelloway-Geschiebe angesprochen werden kann.","9,23"
SM 2013-6609 1-2,472627,https://sammlung-online.stadtmuseum.de/index.html?objektid=472627,SM-2013-6609-1-2,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6609-1-2.jpg,Kelloway-Kalksandstein,"H: 2,90 cm, B: 8,40 cm, T: 7,50 cm","2,9","8,4","7,5",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück ist unverwittert und enthält Eisen-Ooide sowie große Muscheln.","9,23"
SM 2013-6610 1-2,472628,https://sammlung-online.stadtmuseum.de/index.html?objektid=472628,SM-2013-6610-1-2,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6610-1-2.jpg,Kelloway-Kalksandstein,"H: 3,70 cm, B: 12,20 cm, T: 8,20 cm","3,7","12,2","8,2",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,"Tongrube Glienick, Horstfelde bei Zossen","52.225344, 13.380689",,,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück enthält die Muschel Gervillia sp..","9,23"
SM 2013-6611,472629,https://sammlung-online.stadtmuseum.de/index.html?objektid=472629,SM-2013-6611,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6611.jpg,Kelloway-Kalksandstein,"H: 3,30 cm, B: 11,50 cm, T: 6,20 cm","3,3","11,5","6,2",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,"Wollin, Polen",,Q148505,3081472,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück zeigt die typische Ausprägung mitt Brauneisen-Ooiden sowie der Muschel Astarte pulla.","9,23"
SM 2013-6612,472630,https://sammlung-online.stadtmuseum.de/index.html?objektid=472630,SM-2013-6612,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6612.jpg,Kelloway-Kalksandstein,"H: 6,30 cm, B: 9,80 cm, T: 8,40 cm","6,3","9,8","8,4",cm,Kalksandstein,Q13085,160,Jura,Q45805,"Polen, Litauen und angrenzender Ostseeraum bis zur Odermündung","54.546460, 18.990221",,,Kiesgrube Hohensaaten,"52.886525, 14.139851",,,"Der Kelloway-Sandstein ist ein Geschiebe aus dem Raum von Litauen bis zur Odermündung. Sein Alter beträgt 160 Millionen Jahre (mittlerer Jura, Callovium). Es handelt sich um einen fossilreichen, eisenhaltigen Kalksandstein, der vorwiegend Muscheln, seltener Schnecken oder Ammoniten enthält. Das Gestein ist meist von grauer Farbe mit einer hellbraunen Verwitterungsrinde. Das vorliegende Stück zeigt die typische Ausprägung mit einem frischen Kern und heller Verwitterungsrinde.","9,23"
SM 2013-6875,474073,https://sammlung-online.stadtmuseum.de/index.html?objektid=474073,SM-2013-6875,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6875.jpg,Wealden-Sandstein,"H: 1,00 cm, B: 6,30 cm, T: 6,00 cm",1,"6,3",6,cm,Sandstein,Q13085,135,Kreide,Q44626,Oderbucht und anschließender Ostseeraum,,Q326170,3088387,Müncheberg,,Q202498,2867723,"Der Wealden-Sandstein ist ein Geschiebe aus dem südlichen Ostseeraum. Sein Alter beträgt 135 Millionen Jahre (unterste Kreide). Es handelt sich dabei um einen artenarmen, aber individuenreichen, festen, grauen Sandstein. Wealden ist eine Faziesbezeichnung für einen limnisch-brackigen Schichtenkomplex, der in der tiefen Unterkreide von England bis zum Baltikum zur Ablagerung kam. Kennzeichnend ist das Vorkommen der Muschel Cyrena (Corbicula). Wealden-Sandstein tritt selten im Geschiebe auf.","7,9,15,23"
SM 2013-6876,474074,https://sammlung-online.stadtmuseum.de/index.html?objektid=474074,SM-2013-6876,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6876.jpg,Wealden-Sandstein,"H: 1,90 cm, B: 18,50 cm, T: 10,50 cm","1,9","18,5","10,5",cm,Sandstein,Q13085,135,Kreide,Q44626,Oderbucht und anschließender Ostseeraum,,Q326170,3088387,Schlagenthin bei Genthin,,Q696901,2838975,"Der Wealden-Sandstein ist ein Geschiebe aus dem südlichen Ostseeraum. Sein Alter beträgt 135 Millionen Jahre (unterste Kreide). Es handelt sich dabei um einen artenarmen, aber individuenreichen, festen, grauen Sandstein. Wealden ist eine Faziesbezeichnung für einen limnisch-brackigen Schichtenkomplex, der in der tiefen Unterkreide von England bis zum Baltikum zur Ablagerung kam. Kennzeichnend ist das Vorkommen der Muschel Cyrena (Corbicula). Wealden-Sandstein tritt selten im Geschiebe auf.","7,9,15,23"
SM 2013-6877,474075,https://sammlung-online.stadtmuseum.de/index.html?objektid=474075,SM-2013-6877,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6877.jpg,Arnager-Quarzit,"H: 7,20 cm, B: 12,80 cm, T: 9,50 cm","7,2","12,8","9,5",cm,Quarzit,Q237883,96,Kreide,Q44626,Bornholm und südlich davon,,Q769680,2623664,"Buchholz bei Gerswalde, Uckermark","53.204594, 13.729114",,,"Der Arnager-Quarzit ist ein Leitgeschiebe aus Bornholm. Sein Alter beträgt 96 Millionen Jahre (obere Kreide, Cenoman) von. Es handelt sich um die quarzitische Form des dunkelgrünen Arnager-Grünsandes (hier eher graugrün), der durch den „Fettglanz“ seiner Quarzkörner und viel Glaukonit gekennzeichnet ist. In der Abfolge von Bornholm liegt er unter dem Arnager-Kalk. Im Geschiebe tritt er selten auf.","9,15,16,22"
SM 2013-6878,474076,https://sammlung-online.stadtmuseum.de/index.html?objektid=474076,SM-2013-6878,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6878.jpg,Arnager-Konglomerat,"H: 8,40 cm, B: 12,70 cm, T: 10,10 cm","8,4","12,7","10,1",cm,Konglomerat,Q191704,88,Kreide,Q44626,Bornholm und südlich davon,,Q769680,2623664,Kiesgrube Bralitz,"52.838283, 14.025615",,,"Das Arnager-Konglomerat ist ein Leitgeschiebe von Bornholm. Sein Alter beträgt 88 Millionen Jahre (obere Kreide, Coniac). Das Konglomerat besteht aus glaukonitischem Sand, der fossilhaltige Phosphorit-Knollen enthält. In der Abfolge von Bornholm liegt es über dem Arnager-Grünsand und unter dem Arnager-Kalk. Im Geschiebe treten diese Gesteine selten auf.","9,14,15,16"
SM 2013-6879,474077,https://sammlung-online.stadtmuseum.de/index.html?objektid=474077,SM-2013-6879,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6879.jpg,Arnager-Konglomerat,"H: 4,60 cm, B: 8,70 cm, T: 7,10 cm","4,6","8,7","7,1",cm,Konglomerat,Q191704,88,Kreide,Q44626,Bornholm und südlich davon,,Q769680,2623664,Kiesgrube Gusow,"52.565067, 14.324610",,,"Das Arnager-Konglomerat ist ein Leitgeschiebe von Bornholm. Sein Alter beträgt 88 Millionen Jahre (obere Kreide, Coniac). Das Konglomerat besteht aus glaukonitischem Sand, der fossilhaltige Phosphorit-Knollen enthält. In der Abfolge von Bornholm liegt es über dem Arnager-Grünsand und unter dem Arnager-Kalk. Im Geschiebe treten diese Gesteine selten auf.","9,14,15,16"
SM 2013-6880,474078,https://sammlung-online.stadtmuseum.de/index.html?objektid=474078,SM-2013-6880,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6880.jpg,Arnager-Kalk,"H: 6,10 cm, B: 10,80 cm, T: 9,50 cm","6,1","10,8","9,5",cm,Kalkstein,Q23757,88,Kreide,Q44626,Bornholm und südlich davon,,Q769680,2623664,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Arnager-Kalk ist ein Leitgeschiebe der Insel Bornholm, Dänemark. Sein Alter beträgt 88 Millionen Jahre (obere Kreide, Coniac). Der Kalk ist ein graugrünes, kieseliges Gestein, reich an Schwammresten und von zahlreichen Hohlräumen durchsetzt, die von aufgelösten Schwammnadeln herrühren. Daher klebt der Kalk an der Zunge (Bestimmungsmerkmal). Das vorliegende Stück enthält viel Glaukonit und Quarzkörnchen sowie Belemniten-Fragmente. In der Abfolge von Bornholm liegt er über dem Arnager-Grünsand und unter dem Bavnodde-Grünsand. Im Geschiebe treten diese G","9,15,16"
SM 2013-6881,474079,https://sammlung-online.stadtmuseum.de/index.html?objektid=474079,SM-2013-6881,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6881.jpg,Kalkstein mit Arnager-Konglomerat,"H: 5,20 cm, B: 10,50 cm, T: 9,10 cm","5,2","10,5","9,1",cm,Kalkstein,Q23757,88,Kreide,Q44626,Bornholm und südlich davon,,Q769680,2623664,Kiesgrube Gusow,"52.565067, 14.324610",,,"Das Arnager-Konglomerat ist ein Leitgeschiebe der Insel Bornholm, Dänemark. Sein Alter beträgt 88 Millionen Jahre (obere Kreide, Coniac). Das Konglomerat besteht aus glaukonitischem Sand, der fossilhaltige Phosphorit-Knollen enthält. In der Abfolge von Bornholm liegt es über dem Arnager-Grünsand und unter dem Arnager-Kalk. Im Geschiebe treten diese Gesteine selten auf. Im vorliegenden Stück ist das Arnager-Konglomerat stark aufgearbeitet und liegt in Brocken zerstreut in einem feinen Kalkstein vor. Eventuell handelt es sich dabei um eine Resedimentation des Konglomerates und ist dann jüngeren Datums.","9,13,14,15,16"
SM 2013-6882 1-2,474080,https://sammlung-online.stadtmuseum.de/index.html?objektid=474080,SM-2013-6882-1-2,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6882-1-2.jpg,"Bavnodde-Grünsand, quarzitisch","H: 6,00 cm, B: 12,70 cm, T: 7,20 cm",6,"12,7","7,2",cm,Quarzit,Q237883,87,Kreide,Q44626,Bornholm und südlich davon,,Q769680,2623664,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Bavnodde-Grünsand ist ein Leitgeschiebe der Insel Bornholm, Dänemark. Sein Alter beträgt 87 Millionen Jahre (obere Kreide, Santon). In der Kreide-Sedimentation von Bornholm bildet der Bavnodde-Grünsand die oberste Lage. Es handelt sich um einen hellgrünen Glaukonitsand, der im Unterschied zum Arnager-Grünsand nicht den auffälligen Fettglanz der Quarze aufweist. Die vorliegenden Stücke sind quarzitisch, die Matrix ist nicht rein sandig sondern kalkig. Im Geschiebe treten diese Gesteine selten auf.","9,15,16"
SM 2013-6883 1-2,474081,https://sammlung-online.stadtmuseum.de/index.html?objektid=474081,SM-2013-6883-1-2,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6883-1-2.jpg,"Bavnodde-Grünsand, quarzitisch","SH: 4,60 cm, B: 9,20 cm, T: 8,10 cm","4,6","9,2","8,1",cm,Quarzit,Q237883,87,Kreide,Q44626,Bornholm und südlich davon,,Q769680,2623664,Kiesgrube Gusow,"52.565067, 14.324610",,,"Der Bavnodde-Grünsand ist ein Leitgeschiebe der Insel Bornholm, Dänemark. Sein Alter beträgt 87 Millionen Jahre (obere Kreide, Santon). In der Kreide-Sedimentation von Bornholm bildet der Bavnodde-Grünsand die oberste Lage. Es handelt sich um einen hellgrünen Glaukonitsand, der im Unterschied zum Arnager-Grünsand nicht den auffälligen Fettglanz der Quarze aufweist. Die vorliegenden Stücke sind quarzitisch, die Matrix ist rein sandig. Im Geschiebe treten diese Gesteine selten auf.","9,15,16"
SM 2013-6884,474082,https://sammlung-online.stadtmuseum.de/index.html?objektid=474082,SM-2013-6884,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6884.jpg,Tosterup-Konglomerat,"H: 5,00 cm, B: 7,80 cm, T: 5,80 cm",5,"7,8","5,8",cm,Konglomerat,Q191704,83,Kreide,Q44626,"Osterup, nördl. von Ystad, Schonen",,Q28287,2662149,Kiesgrube Hohensaaten,"52.886525, 14.139851",,,"Das Tosterup-Konglomerat ist ein Leitgeschiebe aus Tosterup, Schonen. Sein Alter beträgt 83 Millionen Jahre (obere Kreide, unteres Campan). Kennzeichnend für das Gestein sind grünlich gefärbte, kantengerundete Gerölle von silurischen Schiefern, die in einer glaukonitischen, kalkig-sandigen Matrix eingebettet sind. Daneben kommen Sandsteine und Phosphoritknollen vor. Das Tosterup-Konglomerat tritt selten im Geschiebe auf.","9,14,15,16,23,24"
SM 2013-6885,474083,https://sammlung-online.stadtmuseum.de/index.html?objektid=474083,SM-2013-6885,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6885.jpg,Grobkreide,"H: 5,50 cm, B: 14,40 cm, T: 11,40 cm","5,5","14,4","11,4",cm,Kreide,Q44626,76-72,Kreide,Q44626,"Kristianstad-Becken, Schweden",,Q26937,2699310,Kiesgrube südlich von Lüneburg,"53.200109, 10.402512",,,"Die Grobkreide ist ein Geschiebe aus dem Kristianstad-Becken, NE Schonen, Schweden. Ihr Alter beträgt ungefähr 72-76 Millionen Jahre (obere Kreide, oberes Campan bis unteres Maastricht). Es handelt sich um eine Im flachen, bewegten Wasser, küstennah abgelagerte Kreide aus Schalenbruchstücken von 0,1 – 2 mm und gerundeten Quarzen (schwedisch: Skalgruskalk). Die Fazies vermittelt zwischen der Schreibkreide (Tiefenwasser) und der strandnahen Trümmerkreide mit größeren Schalenstücken.","7,9,15,26"
SM 2013-6886,474084,https://sammlung-online.stadtmuseum.de/index.html?objektid=474084,SM-2013-6886,StadtmuseumBerlin_GeologischeSammlung_SM-2013-6886.jpg,Trümmerkreide mit Geröll,"H: 5,70 cm, B: 11,80 cm, T: 8,80 cm","5,7","11,8","8,8",cm,Kreide,Q44626,76-72,Kreide,Q44626,"Kristianstad-Becken, Schweden",,Q26937,2699310,Kiesgrube Hohensaaten,"52.886525, 14.139851",,,"Die Trümmerkreide ist ein Geschiebe aus dem Kristianstad-Becken, NE Schonen, Schweden. Ihr Alter beträgt ungefähr 72-76 Millionen Jahre (obere Kreide, oberes Campan bis unteres Maastricht). Es handelt sich um eine im flachen, bewegten Wasser, küstennah abgelagerte Kreide aus Schalenbruchstücken von 0,1 – 2 mm und gerundeten Quarzen (schwedisch: Skalgruskalk). Hierin eingelagert finden sich Gerölle von stark zersetztem Granit, Orthoklas und Quarz. Diese Fazies kommt mehrfach im Kristianstad-Becken vor. Die Kalkmatrix besteht hier aus Kalkalgen-Fragmenten und Schalenstücken.","7,9,11,15"
